"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"平面解析几何","138","2021","全国甲卷-理科","20","1","solution","","主要涉及抛物线和圆的方程、直线与圆的位置关系，属于解析几何综合题。","2021-全国甲卷-理科::20::occ1"
"平面解析几何","139","2021","全国甲卷-理科","22","1","solution","","极坐标与直角坐标互化，参数方程，轨迹问题，属于解析几何。","2021-全国甲卷-理科::22::occ1"
"平面解析几何","140","2021","全国甲卷-文科","5","1","single_choice","","双曲线渐近线及点到直线距离，属于解析几何。","2021-全国甲卷-文科::5::occ1"
"平面解析几何","141","2021","全国甲卷-文科","16","1","fill_blank","","椭圆中四边形面积计算，属于解析几何。","2021-全国甲卷-文科::16::occ1"
"平面解析几何","142","2021","全国甲卷-文科","21","1","solution","","抛物线和圆的方程、直线与圆的位置关系，属于解析几何。","2021-全国甲卷-文科::21::occ1"
"平面解析几何","143","2021","全国甲卷-文科","22","1","solution","","极坐标与直角坐标互化，参数方程，轨迹问题，属于解析几何。","2021-全国甲卷-文科::22::occ1"
"平面解析几何","144","2021","全国乙卷-理科","11","1","single_choice","","椭圆离心率范围，属于解析几何。","2021-全国乙卷-理科::11::occ1"
"平面解析几何","145","2021","全国乙卷-理科","13","1","fill_blank","","双曲线渐近线及焦距计算，属于解析几何。","2021-全国乙卷-理科::13::occ1"
"平面解析几何","146","2021","全国乙卷-理科","21","1","solution","导数","抛物线切线问题，面积最值，核心是解析几何，导数用于求最值。","2021-全国乙卷-理科::21::occ1"
"平面解析几何","147","2021","全国乙卷-理科","22","1","solution","","圆的参数方程和极坐标方程，属于解析几何。","2021-全国乙卷-理科::22::occ1"
"平面解析几何","148","2021","全国乙卷-文科","11","1","single_choice","","椭圆上点到顶点距离最大值，属于解析几何。","2021-全国乙卷-文科::11::occ1"
"平面解析几何","149","2021","全国乙卷-文科","14","1","fill_blank","","双曲线焦点到直线距离，属于解析几何。","2021-全国乙卷-文科::14::occ1"
"平面解析几何","150","2021","全国乙卷-文科","20","1","solution","","抛物线方程及直线斜率最值，主类为平面解析几何。","2021-全国乙卷-文科::20::occ1"
"平面解析几何","151","2021","全国乙卷-文科","22","1","solution","","圆的参数方程和极坐标方程，主类为平面解析几何。","2021-全国乙卷-文科::22::occ1"
"平面解析几何","152","2021","上海春季卷","5","1","fill_blank","","两直线夹角计算，主类为平面解析几何。","2021-上海春季卷::5::occ1"
"平面解析几何","153","2021","上海春季卷","11","1","fill_blank","","椭圆与抛物线综合求准线，主类为平面解析几何。","2021-上海春季卷::11::occ1"
"平面解析几何","154","2021","上海春季卷","19","1","solution","","双曲线标准方程及距离计算，主类为平面解析几何。","2021-上海春季卷::19::occ1"
"平面解析几何","155","2021","上海卷","3","1","fill_blank","","圆的一般方程求圆心，主类为平面解析几何。","2021-上海卷::3::occ1"
"平面解析几何","156","2021","上海卷","11","1","fill_blank","","抛物线中弦长与斜率，主类为平面解析几何。","2021-上海卷::11::occ1"
"平面解析几何","157","2021","上海卷","14","1","single_choice","","参数方程对应图像，主类为平面解析几何。","2021-上海卷::14::occ1"
"平面解析几何","158","2021","上海卷","20","1","solution","","椭圆与直线综合，主类为平面解析几何。","2021-上海卷::20::occ1"
"平面解析几何","159","2021","天津卷","8","1","single_choice","","双曲线与抛物线综合求离心率，主类为平面解析几何。","2021-天津卷::8::occ1"
"平面解析几何","160","2021","天津卷","12","1","fill_blank","","直线与圆相切求距离，主类为平面解析几何。","2021-天津卷::12::occ1"
"平面解析几何","161","2021","天津卷","18","1","solution","","椭圆方程及直线与椭圆位置关系，主类为平面解析几何。","2021-天津卷::18::occ1"
"平面解析几何","162","2021","新高考II卷","3","1","single_choice","","抛物线焦点到直线距离，主类为平面解析几何。","2021-新高考II卷::3::occ1"
"平面解析几何","163","2021","新高考II卷","11","1","multiple_choice","","核心是直线与圆的位置关系判断，属于解析几何问题。","2021-新高考II卷::11::occ1"
"平面解析几何","164","2021","新高考II卷","13","1","fill_blank","","核心是双曲线离心率与渐近线方程，属于圆锥曲线问题。","2021-新高考II卷::13::occ1"
"平面解析几何","165","2021","新高考II卷","20","1","solution","","核心是椭圆方程与直线、圆相切，证明三点共线，属于圆锥曲线问题。","2021-新高考II卷::20::occ1"
"平面解析几何","166","2021","新高考I卷","5","1","single_choice","","核心是椭圆定义与最值，属于圆锥曲线问题。","2021-新高考I卷::5::occ1"
"平面解析几何","167","2021","新高考I卷","11","1","multiple_choice","","核心是圆与点、直线位置关系及最值，属于解析几何问题。","2021-新高考I卷::11::occ1"
"平面解析几何","168","2021","新高考I卷","14","1","fill_blank","","核心是抛物线方程与几何性质，求准线方程，属于圆锥曲线问题。","2021-新高考I卷::14::occ1"
"平面解析几何","169","2021","新高考I卷","21","1","solution","","核心是双曲线轨迹与直线参数问题，属于圆锥曲线问题。","2021-新高考I卷::21::occ1"
"平面解析几何","170","2021","浙江卷","9","1","single_choice","","核心是等比数列与点的轨迹方程，属于解析几何问题。","2021-浙江卷::9::occ1"
"平面解析几何","171","2021","浙江卷","11","1","fill_blank","","核心是勾股定理与面积比，属于平面几何问题，但归入解析几何专题。","2021-浙江卷::11::occ1"
"平面解析几何","172","2021","浙江卷","16","1","fill_blank","","核心是椭圆与直线、圆的位置关系，求离心率，属于圆锥曲线问题。","2021-浙江卷::16::occ1"
"平面解析几何","173","2021","浙江卷","21","1","solution","","核心是抛物线方程与直线、圆的位置关系，求截距范围，属于圆锥曲线问题。","2021-浙江卷::21::occ1"
"平面解析几何","174","2022","北京卷","3","1","single_choice","","核心是直线与圆的位置关系（对称轴），属于解析几何问题。","2022-北京卷::3::occ1"
"平面解析几何","175","2022","北京卷","12","1","fill_blank","","核心是双曲线渐近线方程求参数，属于圆锥曲线问题。","2022-北京卷::12::occ1"
"平面解析几何","176","2022","北京卷","19","1","solution","","核心是椭圆方程与直线、交点问题，属于圆锥曲线问题。","2022-北京卷::19::occ1"
"平面解析几何","177","2022","全国甲卷-理科","8","1","single_choice","","圆弧长度近似计算","2022-全国甲卷-理科::8::occ1"
"平面解析几何","178","2022","全国甲卷-理科","10","1","single_choice","","椭圆离心率计算","2022-全国甲卷-理科::10::occ1"
"平面解析几何","179","2022","全国甲卷-理科","14","1","fill_blank","","双曲线渐近线与圆相切","2022-全国甲卷-理科::14::occ1"
"平面解析几何","180","2022","全国甲卷-理科","20","1","solution","","抛物线综合","2022-全国甲卷-理科::20::occ1"
"平面解析几何","181","2022","全国甲卷-理科","22","1","solution","","参数方程与极坐标","2022-全国甲卷-理科::22::occ1"
"平面解析几何","182","2022","全国甲卷-文科","11","1","single_choice","","椭圆方程","2022-全国甲卷-文科::11::occ1"
"平面解析几何","183","2022","全国甲卷-文科","14","1","fill_blank","","求圆的方程，涉及直线和圆，属于解析几何","2022-全国甲卷-文科::14::occ1"
"平面解析几何","184","2022","全国甲卷-文科","15","1","fill_blank","","双曲线离心率范围","2022-全国甲卷-文科::15::occ1"
"平面解析几何","185","2022","全国甲卷-文科","21","1","solution","","抛物线方程及直线与抛物线综合","2022-全国甲卷-文科::21::occ1"
"平面解析几何","186","2022","全国甲卷-文科","22","1","solution","","参数方程与极坐标","2022-全国甲卷-文科::22::occ1"
"平面解析几何","187","2022","全国乙卷-理科","5","1","single_choice","","抛物线定义和距离计算","2022-全国乙卷-理科::5::occ1"
"平面解析几何","188","2022","全国乙卷-理科","11","1","single_choice","","双曲线离心率计算","2022-全国乙卷-理科::11::occ1"
"平面解析几何","189","2022","全国乙卷-理科","14","1","fill_blank","","求圆的方程","2022-全国乙卷-理科::14::occ1"
"平面解析几何","190","2022","全国乙卷-理科","20","1","solution","","椭圆方程和直线过定点","2022-全国乙卷-理科::20::occ1"
"平面解析几何","191","2022","全国乙卷-理科","22","1","solution","","参数方程与极坐标","2022-全国乙卷-理科::22::occ1"
"平面解析几何","192","2022","全国乙卷-文科","6","1","single_choice","","抛物线定义和距离","2022-全国乙卷-文科::6::occ1"
"平面解析几何","193","2022","全国乙卷-文科","15","1","fill_blank","","求过三点的圆的方程，核心是解析几何。","2022-全国乙卷-文科::15::occ1"
"平面解析几何","194","2022","全国乙卷-文科","21","1","solution","","椭圆方程、直线与椭圆、定点问题，核心是解析几何。","2022-全国乙卷-文科::21::occ1"
"平面解析几何","195","2022","全国乙卷-文科","22","1","solution","","参数方程与极坐标方程，直线与曲线有公共点，核心是解析几何。","2022-全国乙卷-文科::22::occ1"
"平面解析几何","196","2022","上海卷","1","1","fill_blank","","双曲线实轴长，核心是解析几何。","2022-上海卷::1::occ1"
"平面解析几何","197","2022","上海卷","3","3","solution","","几何图形面积最值，涉及圆和直线，核心是解析几何。","2022-上海卷::3::occ3"
"平面解析几何","198","2022","上海卷","4","2","single_choice","","集合表示圆系，判断直线与圆位置关系，核心是解析几何。","2022-上海卷::4::occ2"
"平面解析几何","199","2022","上海卷","4","3","solution","","椭圆方程、直线与椭圆、距离最值，核心是解析几何。","2022-上海卷::4::occ3"
"平面解析几何","200","2022","天津卷","7","1","single_choice","","抛物线、双曲线性质求标准方程，核心是解析几何。","2022-天津卷::7::occ1"
"平面解析几何","201","2022","天津卷","12","1","fill_blank","","直线与圆相交弦长求参数，核心是解析几何。","2022-天津卷::12::occ1"
"平面解析几何","202","2022","天津卷","19","1","solution","","椭圆离心率、标准方程，核心是解析几何。","2022-天津卷::19::occ1"
"平面解析几何","203","2022","新高考II卷","10","1","multiple_choice","","抛物线性质、直线与抛物线，核心是解析几何。","2022-新高考II卷::10::occ1"
"平面解析几何","204","2022","新高考II卷","15","1","fill_blank","","直线对称、直线与圆有公共点，核心是解析几何。","2022-新高考II卷::15::occ1"
"平面解析几何","205","2022","新高考II卷","16","1","fill_blank","","直线与椭圆相交，求直线方程，核心是解析几何。","2022-新高考II卷::16::occ1"
"平面解析几何","206","2022","新高考II卷","21","1","solution","","双曲线方程与性质，直线与渐近线、圆锥曲线综合，核心是解析几何。","2022-新高考II卷::21::occ1"
"平面解析几何","207","2022","新高考I卷","11","1","multiple_choice","","抛物线性质及直线与抛物线位置关系，主类为平面解析几何。","2022-新高考I卷::11::occ1"
"平面解析几何","208","2022","新高考I卷","14","1","fill_blank","","圆的公切线方程，主类为平面解析几何。","2022-新高考I卷::14::occ1"
"平面解析几何","209","2022","新高考I卷","16","1","fill_blank","","椭圆中弦长和周长，主类为平面解析几何。","2022-新高考I卷::16::occ1"
"平面解析几何","210","2022","新高考I卷","21","1","solution","","双曲线中的直线斜率和面积，主类为平面解析几何。","2022-新高考I卷::21::occ1"
"平面解析几何","211","2022","浙江卷","16","1","fill_blank","","双曲线离心率计算，主类为平面解析几何。","2022-浙江卷::16::occ1"
"平面解析几何","212","2022","浙江卷","21","1","solution","","椭圆上的距离和最值问题，主类为平面解析几何。","2022-浙江卷::21::occ1"
"平面解析几何","213","2023","北京卷","6","1","single_choice","","抛物线焦半径公式，主类为平面解析几何。","2023-北京卷::6::occ1"
"平面解析几何","214","2023","北京卷","12","1","fill_blank","","双曲线标准方程，主类为平面解析几何。","2023-北京卷::12::occ1"
"平面解析几何","215","2023","北京卷","19","1","solution","","椭圆方程及直线与椭圆综合，主类为平面解析几何。","2023-北京卷::19::occ1"
"平面解析几何","216","2023","全国甲卷-理科","8","1","single_choice","","双曲线渐近线与圆相交弦长，主类为平面解析几何。","2023-全国甲卷-理科::8::occ1"
"平面解析几何","217","2023","全国甲卷-理科","12","1","single_choice","","椭圆中焦点三角形求距离，主类为平面解析几何。","2023-全国甲卷-理科::12::occ1"
"平面解析几何","218","2023","全国甲卷-理科","20","1","solution","","抛物线弦长和面积最值，主类为平面解析几何。","2023-全国甲卷-理科::20::occ1"
"平面解析几何","219","2023","全国甲卷-理科","22","1","solution","","参数方程和极坐标方程，主类为平面解析几何。","2023-全国甲卷-理科::22::occ1"
"平面解析几何","220","2023","全国甲卷-文科","7","1","single_choice","","椭圆焦点三角形数量积，核心是圆锥曲线。","2023-全国甲卷-文科::7::occ1"
"平面解析几何","221","2023","全国甲卷-文科","9","1","single_choice","","双曲线渐近线与圆相交求弦长，核心是圆锥曲线。","2023-全国甲卷-文科::9::occ1"
"平面解析几何","222","2023","全国甲卷-文科","21","1","solution","","直线与抛物线相交求参数和面积最值，核心是圆锥曲线。","2023-全国甲卷-文科::21::occ1"
"平面解析几何","223","2023","全国甲卷-文科","22","1","solution","","参数方程和极坐标方程，核心是解析几何。","2023-全国甲卷-文科::22::occ1"
"平面解析几何","224","2023","全国乙卷-理科","11","1","single_choice","","双曲线中点弦问题，核心是圆锥曲线。","2023-全国乙卷-理科::11::occ1"
"平面解析几何","225","2023","全国乙卷-理科","13","1","fill_blank","","抛物线准线距离，核心是圆锥曲线。","2023-全国乙卷-理科::13::occ1"
"平面解析几何","226","2023","全国乙卷-理科","20","1","solution","","椭圆方程和定点问题，核心是圆锥曲线。","2023-全国乙卷-理科::20::occ1"
"平面解析几何","227","2023","全国乙卷-理科","22","1","solution","","极坐标与参数方程，核心是解析几何。","2023-全国乙卷-理科::22::occ1"
"平面解析几何","228","2023","全国乙卷-文科","11","1","single_choice","","圆方程求最值，核心是解析几何。","2023-全国乙卷-文科::11::occ1"
"平面解析几何","229","2023","全国乙卷-文科","12","1","single_choice","","双曲线中点弦，核心是圆锥曲线。","2023-全国乙卷-文科::12::occ1"
"平面解析几何","230","2023","全国乙卷-文科","13","1","fill_blank","","抛物线准线距离，核心是圆锥曲线。","2023-全国乙卷-文科::13::occ1"
"平面解析几何","231","2023","全国乙卷-文科","21","1","solution","","椭圆方程和定点问题，核心是圆锥曲线。","2023-全国乙卷-文科::21::occ1"
"平面解析几何","232","2023","全国乙卷-文科","22","1","solution","","极坐标与参数方程，核心是解析几何。","2023-全国乙卷-文科::22::occ1"
"平面解析几何","233","2023","上海卷","16","1","single_choice","集合与逻辑","核心是椭圆、双曲线的几何性质与命题判断，主类为解析几何。","2023-上海卷::16::occ1"
"平面解析几何","234","2023","上海卷","20","1","solution","","核心是椭圆方程、直线与椭圆、距离问题，属于解析几何。","2023-上海卷::20::occ1"
"平面解析几何","235","2023","天津卷","9","1","single_choice","","核心是双曲线方程与几何性质，通过焦点、渐近线、斜率等求解。","2023-天津卷::9::occ1"
"平面解析几何","236","2023","天津卷","12","1","fill_blank","","核心是直线与圆相切、与抛物线相交求参数，属于解析几何。","2023-天津卷::12::occ1"
"平面解析几何","237","2023","天津卷","18","1","solution","","核心是椭圆方程、离心率、直线与椭圆交点、面积问题，属于解析几何。","2023-天津卷::18::occ1"
"平面解析几何","238","2023","新高考II卷","5","1","single_choice","","核心是椭圆与直线相交，面积比求参数，属于解析几何。","2023-新高考II卷::5::occ1"
"平面解析几何","239","2023","新高考II卷","10","1","multiple_choice","","核心是抛物线焦点、弦长、圆与准线，属于解析几何。","2023-新高考II卷::10::occ1"
"平面解析几何","240","2023","新高考II卷","15","1","fill_blank","","核心是直线与圆相交的弦长、面积问题，属于解析几何。","2023-新高考II卷::15::occ1"
"平面解析几何","241","2023","新高考II卷","21","1","solution","","核心是双曲线方程、直线与双曲线交点、定点问题，属于解析几何。","2023-新高考II卷::21::occ1"
"平面解析几何","242","2023","新高考I卷","5","1","single_choice","","核心是椭圆离心率计算，属于解析几何。","2023-新高考I卷::5::occ1"
"平面解析几何","243","2023","新高考I卷","6","1","single_choice","三角函数","核心是圆的切线夹角问题，涉及三角函数，但主类为解析几何。","2023-新高考I卷::6::occ1"
"平面解析几何","244","2023","新高考I卷","16","1","fill_blank","","核心是双曲线离心率，利用向量关系，属于解析几何。","2023-新高考I卷::16::occ1"
"平面解析几何","245","2023","新高考I卷","22","1","solution","导数","核心是轨迹方程和几何不等式证明，涉及导数，但主类为解析几何。","2023-新高考I卷::22::occ1"
"平面解析几何","246","2024","北京卷","3","1","single_choice","","核心是求圆心到直线的距离，属于解析几何。","2024-北京卷::3::occ1"
"平面解析几何","247","2024","北京卷","10","1","single_choice","","题目涉及集合表示的图形，核心是解析几何中的曲线与区域。","2024-北京卷::10::occ1"
"平面解析几何","248","2024","北京卷","11","1","fill_blank","","题目涉及抛物线焦点坐标，核心是圆锥曲线。","2024-北京卷::11::occ1"
"平面解析几何","249","2024","北京卷","13","1","fill_blank","","题目涉及双曲线与直线交点问题，核心是圆锥曲线。","2024-北京卷::13::occ1"
"平面解析几何","250","2024","北京卷","19","1","solution","","题目涉及椭圆方程、直线与椭圆相交，核心是解析几何。","2024-北京卷::19::occ1"
"平面解析几何","251","2024","全国甲卷-理科","5","1","single_choice","","题目涉及双曲线的离心率，核心是圆锥曲线。","2024-全国甲卷-理科::5::occ1"
"平面解析几何","252","2024","全国甲卷-理科","12","1","single_choice","","题目涉及直线与圆相交弦长，核心是解析几何。","2024-全国甲卷-理科::12::occ1"
"平面解析几何","253","2024","全国甲卷-理科","20","1","solution","","题目涉及椭圆方程、直线与椭圆相交，核心是解析几何。","2024-全国甲卷-理科::20::occ1"
"平面解析几何","254","2024","全国甲卷-理科","22","1","solution","","题目涉及极坐标与参数方程，核心是解析几何。","2024-全国甲卷-理科::22::occ1"
"平面解析几何","255","2024","全国甲卷-文科","6","1","single_choice","","题目涉及双曲线的离心率，核心是圆锥曲线。","2024-全国甲卷-文科::6::occ1"
"平面解析几何","256","2024","全国甲卷-文科","18","1","solution","","题目涉及椭圆方程、直线与椭圆相交，核心是解析几何。","2024-全国甲卷-文科::18::occ1"
"平面解析几何","257","2024","全国甲卷-文科","19","1","solution","","题目涉及极坐标与直角坐标互化、直线与曲线相交弦长，核心是解析几何。","2024-全国甲卷-文科::19::occ1"
"平面解析几何","258","2024","上海卷","7","1","fill_blank","","题目涉及抛物线上的点到准线距离，核心是圆锥曲线。","2024-上海卷::7::occ1"
"平面解析几何","259","2024","上海卷","20","1","solution","","题目涉及双曲线方程、直线与双曲线相交，核心是解析几何。","2024-上海卷::20::occ1"
"平面解析几何","260","2024","天津卷","8","1","single_choice","","核心是双曲线方程及几何性质","2024-天津卷::8::occ1"
"平面解析几何","261","2024","天津卷","12","1","fill_blank","","核心是圆与抛物线的综合，求距离","2024-天津卷::12::occ1"
"平面解析几何","262","2024","天津卷","18","1","solution","","核心是椭圆方程及向量点积恒成立问题","2024-天津卷::18::occ1"
"平面解析几何","263","2024","新高考II卷","5","1","single_choice","","核心是轨迹方程","2024-新高考II卷::5::occ1"
"平面解析几何","264","2024","新高考II卷","10","1","multiple_choice","","核心是抛物线与圆的性质，涉及切线、距离等","2024-新高考II卷::10::occ1"
"平面解析几何","265","2024","新高考II卷","19","1","solution","数列","核心是双曲线与直线交点、对称点及面积，涉及数列但主类为解析几何","2024-新高考II卷::19::occ1"
"平面解析几何","266","2024","新高考I卷","11","1","multiple_choice","","核心是曲线方程及性质，涉及距离积为常数","2024-新高考I卷::11::occ1"
"平面解析几何","267","2024","新高考I卷","12","1","fill_blank","","核心是双曲线离心率的计算","2024-新高考I卷::12::occ1"
"平面解析几何","268","2024","新高考I卷","16","1","solution","","核心是椭圆方程、离心率及直线方程","2024-新高考I卷::16::occ1"
"平面解析几何","269","2025","全国II卷","6","1","single_choice","","核心是抛物线的焦半径计算","2025-全国II卷::6::occ1"
"平面解析几何","270","2025","全国II卷","11","1","multiple_choice","","核心是双曲线的几何性质，涉及离心率、角度、面积","2025-全国II卷::11::occ1"
"平面解析几何","271","2025","全国II卷","16","1","solution","","核心是椭圆方程及弦长计算","2025-全国II卷::16::occ1"
"平面解析几何","272","2025","全国I卷","3","1","single_choice","","核心是双曲线离心率的计算","2025-全国I卷::3::occ1"
"平面解析几何","273","2025","全国I卷","7","1","single_choice","","圆与直线距离问题，属于解析几何。","2025-全国I卷::7::occ1"
"平面解析几何","274","2025","全国I卷","10","1","multiple_choice","","抛物线综合，涉及焦点、弦长、垂直等，属于解析几何。","2025-全国I卷::10::occ1"
"平面解析几何","275","2025","全国I卷","18","1","solution","","椭圆综合，涉及标准方程、向量、最值，属于解析几何。","2025-全国I卷::18::occ1"
"平面解析几何","276","2025","上海卷","15","1","single_choice","","双曲线上的点与定点构成三角形面积最值，属于解析几何。","2025-上海卷::15::occ1"
"平面解析几何","277","2025","上海卷","20","1","solution","","椭圆综合问题，涉及离心率、向量、直线与椭圆位置关系，属于解析几何。","2025-上海卷::20::occ1"
"平面解析几何","278","2025","天津卷","9","1","single_choice","","双曲线与抛物线综合，求离心率，属于解析几何。","2025-天津卷::9::occ1"
"平面解析几何","279","2025","天津卷","12","1","fill_blank","","直线与圆相交求半径，属于解析几何。","2025-天津卷::12::occ1"
"平面解析几何","280","2025","天津卷","18","1","solution","","椭圆综合，涉及方程、斜率、角平分线，属于解析几何。","2025-天津卷::18::occ1"
